Country Name,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
Bulgaria,2015,6984225.0,64.3351602800295,20.209781460636,1063498.0,73.99,70.0,0.824,0.7355423
Bulgaria,2017,6803468.0,62.6701179071481,20.8699557799437,1133069.0,74.669,72.0,0.829,0.79673004
Bulgaria,2019,6616726.0,60.9499447310243,21.4794589439076,832828.0,75.347,76.0,0.835,0.8551254
Bulgaria,2021,6507301.0,59.9419767870302,21.7032217425472,41126.0,76.025,73.0,0.817,0.91069794
Burkina Faso,2000,11925546.0,43.5875219298246,2.94366827915754,143529.0,17.844,15.0,0.439,32.029083
Burkina Faso,2005,13932123.0,50.9215021929825,2.76554037150187,66273.0,21.537,21.0,0.333,29.570168
Burkina Faso,2010,16176498.0,59.1246271929825,2.70027542426055,160000.0,24.633,30.0,0.377,26.969315
Burkina Faso,2015,18777487.0,68.6311659356725,2.5964842899372,122590.0,27.53,35.0,0.419,24.478058
Burkina Faso,2017,19894407.0,72.713475877193,2.5594856886159,145049.0,28.743,38.0,0.438,23.4841
Burkina Faso,2019,20961952.0,76.6153216374269,2.55918669789944,185841.0,29.98,38.0,0.453,22.493805
Burkina Faso,2021,21995243.0,80.3919700292398,2.57917814320124,112940.0,31.24,40.0,0.454,21.507706
Burundi,2000,6470194.0,251.954595015576,2.39968866464349,12000.0,8.246,19.0,0.308,29.915009
Burundi,2005,7587299.0,295.455568535826,2.34294180313706,239795.0,9.375,24.0,0.352,26.930786
Burundi,2010,9376444.0,365.126323987539,2.27387364154931,341640.429165812,10.642,33.0,0.416,23.920929
Burundi,2015,11047580.0,430.201713395639,2.22313846109284,420875.0,12.078,40.0,0.432,20.879639
Burundi,2017,11506762.0,448.082632398754,2.31607727699591,486425.0,12.706,40.0,0.434,19.653168
Burundi,2019,12255336.0,477.232710280374,2.40126821487113,441598.5,13.366,42.0,0.435,18.420784
Burundi,2021,12965481.0,504.886331775701,2.4618792599411,164900.5,14.058,41.0,0.435,18.284004
Cambodia,2000,12462336.0,70.6001359619307,2.81651839524635,1356915.0,18.586,24.0,0.438,48.10012
Cambodia,2005,13439202.0,76.1341604350782,3.34315236871951,168810.0,19.174,37.0,0.514,39.57777
Cambodia,2010,14500726.0,82.1477792884659,3.8795195495729,277725.054297226,20.294,50.0,0.543,30.976532
Cambodia,2015,15623251.0,88.5069737140267,4.56873555218231,1103880.0,22.188,56.0,0.562,22.319725
Cambodia,2017,16073372.0,91.0569453886245,4.90883602678903,1305297.0,22.98,60.0,0.578,18.898811
Cambodia,2019,16481304.0,93.3679129843644,5.27307790694231,1429503.73046387,23.805,58.0,0.593,15.501175
Cambodia,2021,16974305.0,96.160803308407,5.59471490600897,50217.459,24.668,58.0,0.594,12.210304
Cameroon,2000,14912631.0,31.5471028749127,3.32752148162185,273000.0,45.542,22.0,0.439,37.130543
Cameroon,2005,17074594.0,36.1206532546381,3.17184115768726,384059.0,48.541,28.0,0.472,31.860611
Cameroon,2010,19668066.0,41.607044488164,3.00754786972954,0.0,51.559,33.0,0.529,26.881645
Cameroon,2015,22763414.0,48.1551352837892,2.84572861421998,267208.0,54.578,42.0,0.575,22.20259
Cameroon,2017,24128601.0,51.0431363838294,2.80367063138058,236000.0,55.777,43.0,0.581,20.417793
Cameroon,2019,25506095.0,53.9571724736096,2.78429920377855,83882.0,56.968,43.0,0.582,18.683113
Cameroon,2021,26915758.0,56.9392608576083,2.76610261605669,177992.0,58.148,44.0,0.574,16.998886
Canada,2000,30685730.0,3.42261133957721,12.5363093892577,41767974.0,79.478,74.0,0.894,0.77301025
Canada,2005,32242732.0,3.59627553791775,13.0466474392723,45229860.0,80.122,79.0,0.909,0.765358
Canada,2010,34005902.0,3.79293521117963,14.1094023482861,63277409.3753385,80.937,83.0,0.918,0.763649
Canada,2015,35704498.0,3.98239245827659,16.0101997556659,80228302.0,81.259,90.0,0.932,0.7707825
Canada,2017,36545075.0,4.07614836279598,16.7582136912329,91404001.0,81.35,90.0,0.935,0.77446747
Canada,2019,37618495.0,4.19587500655283,17.5318595224519,93352000.0,81.482,91.0,0.937,0.7783432
Canada,2021,38239864.0,4.351026204103,18.4822592321013,24951000.0,81.653,91.0,0.937,0.77801514
Cape Verde,2000,453317.0,112.485607940447,4.84880905766929,263547.0,34.821,22.0,0.439,34.024207000000004
Cape Verde,2005,485115.0,120.375930521092,5.08621142800014,690000.0,36.915,26.0,0.465,29.6123965
Cape Verde,2010,509784.0,126.497270471464,4.90795620502389,570553.0,39.733,35.5,0.504,26.205166
Cape Verde,2015,512394.0,127.144913151365,5.15658375838101,548908.0,41.907,42.0,0.5275000000000001,21.926239
Cape Verde,2017,512893.0,127.268734491315,5.46527248373442,336718.0,42.945,45.0,0.539,19.673203
Cape Verde,2019,514104.0,127.569230769231,5.81429049375224,675482.0,43.777,45.0,0.551,18.420784
Cape Verde,2021,516649.0,128.200744416873,6.13617755961978,76354.068,44.9345,45.0,0.557,16.587639000000003
Cayman Islands,2000,39674.0,165.308333333333,5.5653576649695,1595268.0,100.0,51.0,0.6865,6.339508
Cayman Islands,2005,46788.0,194.95,5.41277050494256,1892343.0,100.0,61.0,0.716,3.860733
Cayman Islands,2010,54099.0,225.4125,5.37722857380519,1739616.94451345,100.0,68.0,0.747,4.049385
Cayman Islands,2015,61642.0,256.841666666667,6.15646672344567,2597649.0,100.0,76.0,0.767,4.238037
