Unnamed: 0,Country Name,Country Code,Year,Population_Total,Population_Density,Population_65_Plus_Pct,Air_Transport_Passengers,Urban_Population_Pct,Healthcare_Access_Index,HDI,No_Improved_Water_Pct
11386,Madagascar,MDG,2005,19159707.0,32.946498951061,2.74446531840141,574904.0,28.814,21.0,0.47,57.35815
11391,Madagascar,MDG,2010,22183340.0,38.1458541114971,2.66588794415341,524296.0,31.938,25.0,0.493,52.916256
11396,Madagascar,MDG,2015,25426702.0,43.7035097971812,2.78825380522701,458572.0,35.193,29.0,0.501,48.405598
11398,Madagascar,MDG,2017,26788375.0,46.0439584049502,2.94338687851329,486425.0,36.522,30.0,0.505,46.586723
11400,Madagascar,MDG,2019,28219554.0,48.5038741835682,3.09198189312276,544458.0,37.861,33.0,0.495,44.76213
11402,Madagascar,MDG,2021,29691083.0,51.0331436919904,3.20730301417432,109461.4,39.207,35.0,0.481,42.93326
11446,Malawi,MWI,2000,11315942.0,120.024840899448,3.31076281585749,115831.0,14.61,22.0,0.394,32.03856
11451,Malawi,MWI,2005,12840031.0,136.19040093339,3.93747865805469,132275.0,15.054,28.0,0.427,26.332748
11456,Malawi,MWI,2010,14826463.0,157.259896054306,3.59881517257353,91520.1893953931,15.544,38.0,0.475,20.671043
11461,Malawi,MWI,2015,17085587.0,181.221754348748,3.06993549592414,6011.0,16.313,42.0,0.504,15.033257
11463,Malawi,MWI,2017,18039715.0,191.341907085278,2.89717991664502,10545.0,16.714,48.0,0.508,12.794403
11465,Malawi,MWI,2019,19025752.0,201.800509121765,2.76517585218182,7117.0,17.174,48.0,0.513,10.570099
11467,Malawi,MWI,2021,20047258.0,212.635320322444,2.65376192594518,1290.356,17.695,48.0,0.509,8.36441
11511,Malaysia,MYS,2000,22967816.0,69.9066078222493,3.87644389000678,16560793.0,61.977,52.0,0.733,2.7229538
11516,Malaysia,MYS,2005,25836071.0,78.6366489118856,4.33032552956048,20369086.0,66.594,64.0,0.736,2.6568527
11521,Malaysia,MYS,2010,28655776.0,87.2189194947497,4.94869856344671,34239014.1725209,70.912,69.0,0.779,2.6096268
11526,Malaysia,MYS,2015,31232798.0,95.0625414700959,5.70847520142888,50345820.0,74.213,75.0,0.8,2.5847855
11528,Malaysia,MYS,2017,32355644.0,98.4801217470705,6.06511485190783,58711937.0,75.447,77.0,0.807,2.5693665
11530,Malaysia,MYS,2019,33440596.0,101.782364936844,6.48232176367792,63623130.0,76.607,78.0,0.812,2.5535126
11532,Malaysia,MYS,2021,34282399.0,104.344541165728,6.95860588634135,4965360.963,77.696,76.0,0.802,2.5375748
11576,Maldives,MDV,2000,282019.0,940.063333333333,3.76092348551602,315108.0,27.706,41.0,0.639,5.9197464
11581,Maldives,MDV,2005,306429.0,1021.43,4.59404951881186,81945.0,33.75,45.0,0.657,4.0840454
11586,Maldives,MDV,2010,360792.0,1202.64,4.44383467482649,,36.434,58.0,0.689,2.5291367
11591,Maldives,MDV,2015,428154.0,1427.18,4.01479374243847,1313533.0,38.529,64.0,0.725,1.0736008
11593,Maldives,MDV,2017,458287.0,1527.62333333333,3.86766371291352,1485752.0,39.38,71.0,0.739,0.513649
11595,Maldives,MDV,2019,487731.0,1625.77,3.83285048520598,1221786.67512409,40.238,68.0,0.749,0.4243927
11597,Maldives,MDV,2021,516154.0,1720.51333333333,3.92790129292933,277881.434,41.102,61.0,0.745,0.3901825
11641,Mali,MLI,2000,11559290.0,9.47335251067457,3.2229962556958,77273.0,28.356,20.0,0.32,45.714104
11646,Mali,MLI,2005,13538647.0,11.0955236479565,2.94041927009326,,32.06,24.0,0.368,37.558044
11651,Mali,MLI,2010,15945198.0,13.0677992771618,2.81205037403737,303692.0,35.999,35.0,0.41,29.60453
11656,Mali,MLI,2015,18593022.0,15.2378088658324,2.63327015909517,,39.991,36.0,0.413,21.926239
11658,Mali,MLI,2017,19813011.0,16.2376441373884,2.57634749650993,,41.572,38.0,0.416,18.94072
11660,Mali,MLI,2019,21068405.0,17.2664953818668,2.52301022604725,,43.136,40.0,0.425,16.005455
11662,Mali,MLI,2021,22388630.0,18.348478515641,2.45371417425465,,44.677,41.0,0.414,13.120972
11706,Malta,MLT,2000,390087.0,1219.021875,12.155565836032,1364904.0,92.368,75.0,0.79,0.0
11711,Malta,MLT,2005,403834.0,1261.98125,13.4790398227037,1371865.0,93.645,77.0,0.84,0.0
11716,Malta,MLT,2010,414508.0,1295.3375,15.096989119852,1699829.0,94.072,79.0,0.867,0.0
11721,Malta,MLT,2015,444220.0,1388.1875,18.3273199612118,1583046.0,94.414,85.0,0.892,0.0
11723,Malta,MLT,2017,467106.0,1459.70625,18.8131074315696,1575125.0,94.546,85.0,0.901,0.0
11725,Malta,MLT,2019,503912.0,1574.725,18.5815714000859,2382607.8,94.678,83.0,0.91,0.0
11727,Malta,MLT,2021,518150.0,1619.21875,18.7721036316463,597724.0,94.81,85.0,0.914,0.0
11771,Marshall Islands,MHL,2000,50706.0,281.7,2.24626034137635,16109.0,68.58,42.0,,
11776,Marshall Islands,MHL,2005,51906.0,288.366666666667,2.17893885099988,25789.0,71.138,46.0,,0.5126877
11781,Marshall Islands,MHL,2010,52044.0,289.133333333333,2.05501167292745,,73.568,57.0,,1.1812439
11786,Marshall Islands,MHL,2015,48800.0,271.111111111111,2.80017622770259,,75.811,60.0,0.691,2.3645554
11788,Marshall Islands,MHL,2017,46529.0,258.494444444444,3.19478174901674,22435.0,76.634,61.0,0.702,2.8107529
11790,Marshall Islands,MHL,2019,44007.0,244.483333333333,3.57333575721768,21500.0,77.417,61.0,0.722,3.2431412
11792,Marshall Islands,MHL,2021,41367.0,229.816666666667,3.86781734232601,30115.0,78.162,59.0,0.723,3.662735
11860,Mauritania,MRT,2000,2613441.0,2.53559813718832,3.08267852944097,185061.0,38.091,21.0,0.468,39.40874
11865,Mauritania,MRT,2005,2939059.0,2.85151741534879,3.13624243954314,138595.0,42.111,25.0,0.5,32.851265
11870,Mauritania,MRT,2010,3390965.0,3.28996313185214,3.54540721378829,524817.894731527,46.588,32.0,0.525,26.511238
11875,Mauritania,MRT,2015,3965959.0,3.84783060056272,3.53342073549181,248158.0,51.089,33.0,0.551,20.61744
11877,Mauritania,MRT,2017,4210600.0,4.08518482584651,3.38544428174658,418817.0,52.824,39.0,0.551,18.410728
11879,Mauritania,MRT,2019,4467708.0,4.33463471427185,3.29913011324822,386621.0,54.507,36.0,0.566,16.29155
11881,Mauritania,MRT,2021,4734874.0,4.59384301930727,3.22146869996237,207225.0,56.133,40.0,0.553,14.25827
11925,Mauritius,MUS,2000,1186873.0,584.666502463054,6.11764396444765,949085.0,42.67,49.0,0.683,0.6836624
11930,Mauritius,MUS,2005,1228254.0,605.051231527094,6.50179165854687,1145737.0,42.112,53.0,0.723,0.5166626
11935,Mauritius,MUS,2010,1250400.0,615.960591133005,7.18822149520215,1265458.0,41.555,59.0,0.755,0.3475647
11940,Mauritius,MUS,2015,1262879.0,632.388082123185,8.87991763366248,1466527.0,41.0,67.0,0.792,0.17636871
11942,Mauritius,MUS,2017,1264887.0,633.393590385578,9.89137298503473,1674395.0,40.841,68.0,0.799,0.10722351
11944,Mauritius,MUS,2019,1265985.0,633.943415122684,10.8947577102786,1726868.0,40.766,68.0,0.803,0.03780365
11946,Mauritius,MUS,2021,1266334.0,634.118177265899,11.9015085296574,153242.0,40.775,66.0,0.789,0.0
12042,Mexico,MEX,2000,98625552.0,50.734613544587,5.01410425565983,20894205.0,74.722,56.0,0.712,8.275162
12047,Mexico,MEX,2005,105811504.0,54.4311859872939,5.67757783690514,21857658.0,76.308,61.0,0.736,6.1855164
12052,Mexico,MEX,2010,113623895.0,58.4500090022892,6.09750132223508,31269061.0,77.815,66.0,0.751,4.2046814
12057,Mexico,MEX,2015,121072306.0,62.2815946912215,6.65084837815842,46966763.0,79.285,74.0,0.773,2.3223495
12059,Mexico,MEX,2017,123400057.0,63.4790282671879,6.96592017390268,58537832.0,79.867,74.0,0.781,1.5959778
12061,Mexico,MEX,2019,125762982.0,64.6945559299365,7.33464157467799,69937838.0,80.444,74.0,0.788,0.88464355
12063,Mexico,MEX,2021,127648148.0,65.664316469045,7.58575873574664,54217876.0,81.016,75.0,0.761,0.45999908
12562,Moldova,MDA,2000,2924668.0,101.844482362364,10.1002569914071,117532.0,44.589,51.0,,15.653236
12567,Moldova,MDA,2005,2888985.0,100.566888293243,10.5968570714764,231985.0,42.775,54.0,0.702,13.869919
12572,Moldova,MDA,2010,2862354.0,99.7787848154216,10.6813851298936,479457.0,42.62,63.0,0.739,11.718941
12577,Moldova,MDA,2015,2835978.0,98.7560678343838,11.7091797505114,1005936.0,42.49,70.0,0.759,9.556274
12579,Moldova,MDA,2017,2755189.0,95.9093883802694,12.8296483714172,1092606.0,42.557,71.0,0.769,8.674286
12581,Moldova,MDA,2019,2664224.0,92.756093569939,13.8014600191097,1408166.0,42.726,72.0,0.775,7.781975
12583,Moldova,MDA,2021,2595809.0,90.3612977338393,14.6975547316048,528581.0,42.998,71.0,0.773,6.8824997
12627,Monaco,MCO,2000,32455.0,16011.3468179576,22.2357454282149,82764.0,100.0,73.0,,0.0
12632,Monaco,MCO,2005,32210.0,15890.4785397139,22.9524992238435,87523.0,100.0,78.0,,0.0
12637,Monaco,MCO,2010,33163.0,16360.6314750863,26.9890090008594,59658.0,100.0,80.0,,0.0
12642,Monaco,MCO,2015,36757.0,18133.6951159349,34.1159507032674,60382.0,100.0,84.0,,0.0
12644,Monaco,MCO,2017,37678.0,18588.061174149,35.5777907532247,316.0,100.0,85.0,,0.0
12646,Monaco,MCO,2019,38109.0,18800.6906758757,36.2853919021753,316.0,100.0,86.0,,0.0
12648,Monaco,MCO,2021,38527.0,18487.0441458733,37.3192825810471,,100.0,86.0,,0.0
12692,Mongolia,MNG,2000,2388299.0,1.54338839734181,3.42665024425888,253917.0,57.133,46.0,0.611,31.225685
12697,Mongolia,MNG,2005,2536407.0,1.63171323734666,3.60163466500953,295252.0,62.494,49.0,0.671,24.16706
12702,Mongolia,MNG,2010,2738622.0,1.75857916493112,3.79947011768747,391188.0,67.567,59.0,0.714,18.02549
12707,Mongolia,MNG,2015,3026864.0,1.94371713207737,3.83803196041828,529311.0,68.23,66.0,0.753,14.296936
12709,Mongolia,MNG,2017,3148917.0,2.02209412791248,3.95398220054092,602775.0,68.363,67.0,0.759,12.878891
12711,Mongolia,MNG,2019,3267673.0,2.09835043390369,4.17415725035646,744413.0,68.543,67.0,0.758,11.453644
12713,Mongolia,MNG,2021,3383741.0,2.17253662423347,4.43492388778066,61614.0,68.785,65.0,0.727,10.020973
12757,Montenegro,MNE,2000,604950.0,,11.0933019654096,,58.544,60.0,,
12762,Montenegro,MNE,2005,614261.0,,12.8792681965145,383140.0,62.465,64.0,0.773,
12767,Montenegro,MNE,2010,619428.0,46.054126394052,13.3195747114526,659355.414807816,64.14,67.0,0.815,1.3507385
12772,Montenegro,MNE,2015,624651.0,46.4424535315985,14.420476163943,526980.0,65.806,69.0,0.839,0.9217987
12774,Montenegro,MNE,2017,625982.0,46.5414126394052,15.2378556506188,507637.0,66.477,71.0,0.843,0.754097
12776,Montenegro,MNE,2019,626753.0,46.5987360594796,16.2013123164339,597380.0,67.15,72.0,0.851,0.64730835
12778,Montenegro,MNE,2021,625053.0,46.4723420074349,16.9128782703666,1589.285,67.826,72.0,0.84,0.5913925
12846,Morocco,MAR,2000,28423435.0,63.6868362088281,4.32319661006496,3671317.0,53.335,41.0,0.528,30.28334
12851,Morocco,MAR,2005,30358144.0,68.0218328478602,4.73323072714854,3492984.0,55.174,51.0,0.573,25.530624
12856,Morocco,MAR,2010,32467016.0,72.7470669952946,5.162106754161,7144446.0,58.018,58.0,0.607,20.596962
12861,Morocco,MAR,2015,34607588.0,77.5433295989245,5.80213787505015,7043971.0,60.809,65.0,0.659,16.049217
12863,Morocco,MAR,2017,35446392.0,79.4227918440511,6.21542948574287,8667392.0,61.908,69.0,0.674,14.336716
12865,Morocco,MAR,2019,36210898.0,81.1357786242438,6.72020202315888,9380951.0,62.994,68.0,0.687,12.684883
12867,Morocco,MAR,2021,36954442.0,82.8017969975353,7.21841629730986,4740714.0,64.065,69.0,0.69,11.093262
12911,Mozambique,MOZ,2000,18129653.0,23.0545703095196,2.70113285403567,259568.0,29.098,20.0,0.311,71.51886
12916,Mozambique,MOZ,2005,20304569.0,25.8203018896717,2.66629890050855,346830.0,29.999,23.0,0.371,61.844627
12921,Mozambique,MOZ,2010,22999235.0,29.2469734733844,2.70217900725828,558192.0,31.83,31.0,0.419,51.531757
12926,Mozambique,MOZ,2015,26547572.0,33.7592156463796,2.74244471881563,676028.0,34.4,40.0,0.457,41.134262
12928,Mozambique,MOZ,2017,28166393.0,35.8177891095908,2.776631662126,569211.0,35.455,43.0,0.461,37.047775
12930,Mozambique,MOZ,2019,29884380.0,38.0024670006867,2.80919999009516,587364.0,36.528,43.0,0.475,33.003418
12932,Mozambique,MOZ,2021,31707800.0,40.3212187492052,2.79064141946146,411739.0,37.628,44.0,0.478,28.99945
12976,Myanmar,MMR,2000,45290841.0,69.3007941365486,5.00086099085685,437600.0,27.025,25.0,0.415,33.295372
12981,Myanmar,MMR,2005,47438365.0,72.6067788049467,5.13423576044411,1503624.0,27.946,32.0,0.463,29.367188
12986,Myanmar,MMR,2010,49024382.0,75.045742889508,5.24473414065679,924207.0,28.885,45.0,0.515,25.473717
12991,Myanmar,MMR,2015,51089056.0,78.2278679487965,5.62985745547791,2095503.0,29.858,53.0,0.566,21.613197
12993,Myanmar,MMR,2017,51894938.0,79.5020114898506,5.95130203257975,3149037.0,30.322,54.0,0.587,20.067482
12995,Myanmar,MMR,2019,52640713.0,80.6507017006282,6.31825313612298,3701663.849,30.852,60.0,0.61,18.518707
12997,Myanmar,MMR,2021,53387102.0,81.7980020531049,6.68644928507264,1132655.764,31.448,52.0,0.605,16.968513
13041,Namibia,NAM,2000,1818647.0,2.20899925907032,3.14494786508872,247147.0,32.373,39.0,0.561,16.673958
13046,Namibia,NAM,2005,1966582.0,2.38868685396397,3.20329973611569,399280.0,36.632,49.0,0.564,14.15657
13051,Namibia,NAM,2010,2109811.0,2.56265835853709,3.41838757556662,485849.0,41.616,57.0,0.591,11.710884
13056,Namibia,NAM,2015,2374300.0,2.88391696728978,3.53342112062947,553322.0,46.9,63.0,0.63,9.45388
13058,Namibia,NAM,2017,2506853.0,3.04492098774429,3.55212292064991,623076.0,49.005,63.0,0.638,8.622116
13060,Namibia,NAM,2019,2650494.0,3.21939292351419,3.57099401639958,212578.0,51.042,62.0,0.647,7.839302
13062,Namibia,NAM,2021,2810548.0,3.41380072635402,3.54528788430012,2245.772,53.005,63.0,0.631,7.104248
13106,Nauru,NRU,2000,10168.0,508.4,1.62281780181952,,100.0,35.0,,1.9182053
13111,Nauru,NRU,2005,10049.0,502.45,1.47775898099313,,100.0,40.0,0.589,2.277687
13116,Nauru,NRU,2010,10043.0,502.15,1.33924126257095,30195.521045074,100.0,52.0,0.616,2.6371613
13121,Nauru,NRU,2015,10954.0,547.7,1.49716998356765,38859.0,100.0,57.0,0.66,2.996643
13123,Nauru,NRU,2017,11324.0,566.2,1.78823737195337,45457.0,100.0,59.0,0.67,2.996643
13125,Nauru,NRU,2019,11587.0,579.35,2.04108052127384,50668.0,100.0,60.0,0.678,2.996643
13127,Nauru,NRU,2021,11709.0,585.45,2.22060895930307,3344.0,100.0,60.0,0.692,
13171,Nepal,NPL,2000,24546509.0,171.234802929892,3.81572385710734,643332.0,13.397,20.0,0.471,19.361488
13176,Nepal,NPL,2005,26309458.0,183.533017091036,4.12050487699138,480266.0,15.149,25.0,0.5,15.609596
13181,Nepal,NPL,2010,27341952.0,190.73562608999,4.73049428346421,917939.0,16.768,37.0,0.551,12.009827
13186,Nepal,NPL,2015,27823629.0,194.095772584583,5.482604371989,510342.0,18.557,47.0,0.575,8.539398
13188,Nepal,NPL,2017,28011258.0,195.404659923265,5.78746945246086,2443630.512,19.336,45.0,0.588,7.1920624
13190,Nepal,NPL,2019,28414064.0,198.214607603767,6.04820039203474,1659671.0,20.153,50.0,0.604,5.870758
13192,Nepal,NPL,2021,29475010.0,205.61569584932,6.11086985212219,2550505.0,21.008,54.0,0.596,4.5773544
13236,Netherlands,NLD,2000,15925513.0,471.727280805687,13.4807797576145,20898713.0,76.795,75.0,0.9,0.0
13241,Netherlands,NLD,2005,16319868.0,483.408412322275,14.0184905479326,26132696.0,82.63,78.0,0.907,0.0
13246,Netherlands,NLD,2010,16615394.0,492.599881411207,15.2790715770186,26979676.6296817,87.134,80.0,0.925,0.0
13251,Netherlands,NLD,2015,16939923.0,503.116216216216,17.7566909073968,35687843.0,90.173,84.0,0.94,0.0
13253,Netherlands,NLD,2017,17131296.0,508.8,18.4202330068604,42763443.0,91.077,85.0,0.945,0.0
13255,Netherlands,NLD,2019,17344874.0,515.143272943273,19.0648534024819,46358457.951,91.876,85.0,0.95,0.0
13257,Netherlands,NLD,2021,17533044.0,520.731927531928,19.6618088308361,19349165.526,92.572,85.0,0.951,0.0
13367,New Zealand,NZL,2000,3857700.0,14.6507918423151,11.7580764490843,10781314.0,86.021,75.0,0.896,0.0
13372,New Zealand,NZL,2005,4133900.0,15.6997455470738,12.0218553465394,11951935.0,86.341,80.0,0.917,0.0
13377,New Zealand,NZL,2010,4350700.0,16.5231096426266,12.9832174904356,13295185.0,86.16,82.0,0.926,0.0
13382,New Zealand,NZL,2015,4609400.0,17.5056017621815,14.5553593182878,14385078.0,86.341,85.0,0.934,0.0
13384,New Zealand,NZL,2017,4813600.0,18.2811135163875,14.8685528434202,16271523.0,86.466,86.0,0.936,0.0
13386,New Zealand,NZL,2019,4979200.0,18.9100300026585,15.3016117661383,17763604.459,86.615,85.0,0.938,0.0
13388,New Zealand,NZL,2021,5111300.0,19.4117200258251,16.0465779436973,8729634.719,86.789,85.0,0.939,0.0
13432,Nicaragua,NIC,2000,5022633.0,41.7370201096892,3.52717354352055,61031.0,55.185,47.0,0.593,18.745102
13437,Nicaragua,NIC,2005,5342105.0,44.391764999169,4.1942076958233,,55.935,53.0,0.63,18.31108
13442,Nicaragua,NIC,2010,5737450.0,47.676998504238,4.39405136428204,,56.917,66.0,0.651,17.779045
13447,Nicaragua,NIC,2015,6149417.0,51.100357320924,4.6954695054832,,57.895,71.0,0.679,17.220947
13449,Nicaragua,NIC,2017,6316231.0,52.4865464517201,4.90176777086147,,58.299,73.0,0.688,17.03334
13451,Nicaragua,NIC,2019,6483657.0,53.8778211733422,5.11546955676403,,58.76,73.0,0.69,16.872513
13453,Nicaragua,NIC,2021,6644741.0,55.2163952135616,5.16394845186592,,59.277,70.0,0.682,
13497,Niger,NER,2000,11509630.0,9.08631088655562,2.25173181066637,77273.0,16.186,15.0,0.266,57.6067
13502,Niger,NER,2005,13756192.0,10.8598657930054,2.29755088826729,,16.242,19.0,0.302,51.691093
13507,Niger,NER,2010,16548835.0,13.0645259335281,2.39305070094211,0.0,16.221,30.0,0.339,45.82118
13512,Niger,NER,2015,19939498.0,15.741294702771,2.44373504287821,15243.0,16.247,32.0,0.374,39.92804
13514,Niger,NER,2017,21435446.0,16.9222752032841,2.47370634430218,14713.0,16.35,33.0,0.384,37.5336
13516,Niger,NER,2019,22947757.0,18.1161735217494,2.5107464204291,,16.517,34.0,0.4,35.119682
13518,Niger,NER,2021,24502140.0,19.3432857030078,2.53705390631186,15019.2,16.751,35.0,0.413,32.69011
13562,Nigeria,NGA,2000,126382494.0,138.764445469218,3.03726044526388,507396.0,34.84,20.0,0.435,47.062424
13567,Nigeria,NGA,2005,145017253.0,159.224889928302,3.01410100833278,747648.0,39.074,24.0,0.484,39.491814
13572,Nigeria,NGA,2010,166642886.0,182.969230431393,3.01437051148517,4197375.0,43.48,34.0,0.502,32.16951
13577,Nigeria,NGA,2015,190671878.0,209.352391932101,2.97028437512951,4613169.0,47.838,39.0,0.53,25.1856
13579,Nigeria,NGA,2017,200254579.0,219.873929751749,2.96343761248884,4789878.0,49.519,39.0,0.534,22.500671
13581,Nigeria,NGA,2019,209485641.0,230.009377779242,2.97488504235954,6539048.35309011,51.157,43.0,0.544,19.87767
13583,Nigeria,NGA,2021,218529286.0,239.939047179859,2.99033900886324,4486313.422,52.746,38.0,0.554,17.316383
9423,North Korea,PRK,2000,23665910.0,196.544390000831,6.38613952275952,82953.0,59.412,46.0,,0.0
9428,North Korea,PRK,2005,24396433.0,202.611352877668,8.24762562117942,101313.0,59.805,49.0,,0.4377823
9433,North Korea,PRK,2010,24987258.0,207.518129723445,9.79695711716433,73052.0,60.377,53.0,,2.2958298
9438,North Korea,PRK,2015,25575350.0,212.402209118844,10.9463487303204,87082.0,61.277,43.0,,4.1001205
9440,North Korea,PRK,2017,25817709.0,214.414990449298,10.87340884649,103560.0,61.678,73.0,,4.804283
9442,North Korea,PRK,2019,26037632.0,216.241441740719,10.9247931815613,109095.0,62.134,72.0,,5.4944763
9444,North Korea,PRK,2021,26232534.0,217.860094676522,11.2824977427361,523.761,62.642,68.0,,5.450363
13959,Norway,NOR,2000,4490967.0,12.2957995203207,15.1610925017374,15182305.0,76.02,72.0,0.924,0.0
13964,Norway,NOR,2005,4623291.0,12.6580888392417,14.7079766841642,,77.675,81.0,0.939,0.0
13969,Norway,NOR,2010,4889252.0,13.3862623342204,14.9802767836288,,79.102,84.0,0.947,0.0
13974,Norway,NOR,2015,5188607.0,14.2079384825517,16.2747739736493,,81.091,86.0,0.959,0.0
13976,Norway,NOR,2017,5276968.0,14.452576255125,16.7812420495177,,81.871,86.0,0.965,0.0
13978,Norway,NOR,2019,5347896.0,14.6479975020132,17.3948556308139,,82.616,86.0,0.967,0.0
13980,Norway,NOR,2021,5408320.0,14.8470090866665,18.0740226148213,,83.323,87.0,0.969,0.0
14196,Oman,OMN,2000,2282131.0,7.37360581583199,2.53342105833954,2118338.0,71.569,61.0,0.707,5.0224533
14201,Oman,OMN,2005,2459802.0,7.94766397415186,2.55721801998697,,72.4,62.0,0.756,4.685837
14206,Oman,OMN,2010,2757446.0,8.90935702746365,2.65354244471152,3262849.0,75.161,67.0,0.804,3.1433716
14211,Oman,OMN,2015,4184895.0,13.5214701130856,2.57491526071741,6365784.0,81.35,69.0,0.838,1.5527115
14213,Oman,OMN,2017,4537396.0,14.6604071082391,2.5501848912697,9035230.0,83.56,69.0,0.848,0.97332
14215,Oman,OMN,2019,4591241.0,14.8343812600969,2.61074293420886,11239996.0,85.443,70.0,0.857,0.45381927
14217,Oman,OMN,2021,4500424.0,14.5409499192246,2.6159646291105,2075390.0,87.044,70.0,0.834,0.274292
14392,Pakistan,PAK,2000,154879127.0,200.912109537152,3.47834412663736,5293541.0,32.982,22.0,0.436,9.987091
14397,Pakistan,PAK,2005,175453212.0,227.601198630137,3.56645421924093,5364134.0,33.982,28.0,0.48,8.795044
14402,Pakistan,PAK,2010,199239047.0,258.456630085098,3.69129626483307,6588114.0,34.997,33.0,0.5,7.628601
14407,Pakistan,PAK,2015,217290883.0,281.873810450394,3.82091940742152,8467827.0,36.026,40.0,0.527,6.488434
14409,Pakistan,PAK,2017,223273967.0,289.635179275633,3.88886536895529,7260769.0,36.442,43.0,0.537,6.0398254
14411,Pakistan,PAK,2019,230800899.0,299.399256693649,3.98447495645256,7420378.249,36.907,44.0,0.54,5.5933456
14413,Pakistan,PAK,2021,239477801.0,310.65509677252,4.05217393000066,4930661.98,37.44,45.0,0.537,5.149002
14458,Palau,PLW,2000,19178.0,41.6913043478261,5.20374377558203,,70.338,47.0,0.736,0.64352417
14463,Palau,PLW,2005,19819.0,43.0847826086957,5.57812145217852,,71.152,49.0,0.761,0.5948105
14468,Palau,PLW,2010,18396.0,39.9913043478261,6.14247275296931,,74.817,58.0,0.779,0.530426
14473,Palau,PLW,2015,17770.0,38.6304347826087,7.5185008019359,,78.159,65.0,0.802,0.47973633
14475,Palau,PLW,2017,17812.0,38.7217391304348,8.25286323826634,,79.365,67.0,0.804,0.46309662
14477,Palau,PLW,2019,17798.0,38.6913043478261,9.09371839532532,,80.47,66.0,0.806,0.44841003
14479,Palau,PLW,2021,17783.0,38.6586956521739,9.93645616600124,,81.483,65.0,0.789,0.4354477
14588,Panama,PAN,2000,3010369.0,40.4946058649448,4.94600577969109,1117411.0,62.198,62.0,0.718,10.444702
14593,Panama,PAN,2005,3313026.0,44.5658595641646,5.52102602289056,1795958.0,63.682,67.0,0.746,8.659126
14598,Panama,PAN,2010,3628535.0,48.8099946193167,6.285098531501,5524157.42969209,65.14,72.0,0.775,6.9338303
14603,Panama,PAN,2015,3960035.0,53.4273475445224,7.19795496731152,12193261.0,66.696,75.0,0.803,5.2499847
14605,Panama,PAN,2017,4098707.0,55.298259579061,7.60642319638852,11975372.0,67.365,77.0,0.815,4.5867615
14607,Panama,PAN,2019,4234700.0,57.0868158533297,8.06954352497892,12497758.0,68.059,79.0,0.824,3.968544
14609,Panama,PAN,2021,4345405.0,58.5791992450795,8.50886165961516,8208378.0,68.775,78.0,0.819,3.5425568
14653,Papua New Guinea,PNG,2000,5537064.0,12.2268780638608,2.51492510425427,1099772.0,13.204,25.0,0.456,66.91867
14658,Papua New Guinea,PNG,2005,6535905.0,14.4325067349733,2.62947518362032,818773.0,13.109,26.0,0.473,65.89824
14663,Papua New Guinea,PNG,2010,7633523.0,16.8562535883054,2.71175576467117,1405169.0,13.019,33.0,0.503,60.54831
14668,Papua New Guinea,PNG,2015,8743246.0,19.306730556905,2.84453851578693,1679156.0,13.012,36.0,0.543,55.1466
14670,Papua New Guinea,PNG,2017,9178714.0,20.268325751888,2.93653337493684,1864653.0,13.102,33.0,0.555,52.942802
14672,Papua New Guinea,PNG,2019,9609010.0,21.2185001987369,3.05067327435397,2029701.0,13.25,30.0,0.566,50.71822
14674,Papua New Guinea,PNG,2021,10012896.0,22.1103564015369,3.17095573548352,1039010.0,13.456,30.0,0.567,48.47723
14718,Paraguay,PRY,2000,5100868.0,12.8388321167883,3.99281063536637,265898.0,55.331,48.0,0.664,23.7501
14723,Paraguay,PRY,2005,5448097.0,13.7128039265039,4.37008555464413,445854.0,57.633,59.0,0.683,16.516243
14728,Paraguay,PRY,2010,5737971.0,14.4424137931034,4.98600420026485,715072.0,59.261,68.0,0.709,9.90448
14733,Paraguay,PRY,2015,6159103.0,15.5023986911654,5.56309092411671,452004.0,60.75,72.0,0.737,3.6581345
14735,Paraguay,PRY,2017,6338660.0,15.9543418071986,5.78578076551032,454276.0,61.3,73.0,0.74,1.2518463
14737,Paraguay,PRY,2019,6515058.0,16.3983337528316,6.03178053058008,632389.0,61.879,74.0,0.747,0.0
14739,Paraguay,PRY,2021,6684182.0,16.8240171155298,6.18754097360006,111964.0,62.496,72.0,0.723,0.0
14783,Peru,PER,2000,26598331.0,20.77994609375,4.30714618898456,1595268.0,73.042,48.0,0.682,18.631157
14788,Peru,PER,2005,28101180.0,21.954046875,5.73387833297608,4332223.0,75.034,59.0,0.691,14.92289
14793,Peru,PER,2010,29086019.0,22.72345234375,7.194093712273,7106025.29251721,76.43,70.0,0.731,11.635399
14798,Peru,PER,2015,30457600.0,23.795,8.19443422988023,13877662.0,77.357,76.0,0.768,8.62677
14800,Peru,PER,2017,31324637.0,24.47237265625,8.4037750924899,16094150.0,77.72,75.0,0.775,7.4581757
14802,Peru,PER,2019,32449303.0,25.35101796875,8.60697377690978,18820572.0,78.099,75.0,0.784,6.30571
14804,Peru,PER,2021,33155882.0,25.9030328125,8.75409226031146,9053965.0,78.5,71.0,0.764,5.1698
14848,Philippines,PHL,2000,79625397.0,267.046976556998,2.98848745457432,5756288.0,46.135,36.0,0.632,11.01725
14853,Philippines,PHL,2005,88015962.0,295.187181809035,3.17798834703408,8056829.0,45.71,38.0,0.656,9.093971
